Sales_ID,Item_ID,Outlet_ID,Sales
4574,FDF08,OUT018,89.8856
4575,FDV49,OUT018,264.7226
4576,FDU19,OUT018,173.8422
4577,FDZ52,OUT027,109.1886
4578,NCA42,OUT027,158.0604
4579,NCQ50,OUT027,211.9218
4580,FDU39,OUT027,58.3562
4581,FDF58,OUT027,64.551
4582,FDH34,OUT027,186.6582
4583,FDK57,OUT027,120.044
4584,FDM10,OUT027,215.1218
4585,FDQ22,OUT027,40.9822
4586,DRI01,OUT027,173.1422
4587,FDT24,OUT027,75.9328
4588,FDT47,OUT027,95.9068
4589,FDD40,OUT027,193.6162
4590,FDG56,OUT027,60.5536
4591,FDQ45,OUT027,185.3608
4592,DRC01,OUT027,48.4692
4593,FDD59,OUT027,81.896
4594,FDO10,OUT013,57.6588
4595,FDG02,OUT017,189.6188
4596,FDH14,OUT013,141.1838
4597,FDG12,OUT045,121.3098
4598,NCC31,OUT035,154.5972
4599,FDW11,OUT018,61.9194
4600,FDE40,OUT027,62.9194
4601,FDG33,OUT027,170.4764
4602,FDA33,OUT045,148.0076
4603,FDC15,OUT017,155.5288
4604,DRB48,OUT046,39.3822
4605,FDK48,OUT046,76.8354
4606,FDH45,OUT035,42.8796
4607,FDW22,OUT049,222.9114
4608,FDO27,OUT018,95.2752
4609,FDS33,OUT027,86.9514
4610,NCZ06,OUT013,252.2698
4611,FDA52,OUT045,178.437
4612,FDM60,OUT018,41.5138
4613,FDO10,OUT010,58.3588
4614,FDD36,OUT049,119.8124
4615,FDU02,OUT049,228.6352
4616,FDB08,OUT049,158.7578
4617,DRM23,OUT049,172.0422
4618,NCD31,OUT049,166.0526
4619,FDV37,OUT049,196.0426
4620,FDT55,OUT049,156.4946
4621,FDL16,OUT019,47.106
4622,DRK11,OUT019,148.0392
4623,NCM26,OUT019,153.934
4624,FDK09,OUT019,227.5352
4625,FDT46,OUT019,52.1008
4626,FDP13,OUT019,41.548
4627,FDO03,OUT019,230.5352
4628,FDO09,OUT019,262.891
4629,FDD17,OUT046,235.9906
4630,FDC20,OUT046,54.0272
4631,NCI18,OUT046,224.5746
4632,FDW13,OUT046,52.5324
4633,FDA50,OUT046,98.341
4634,FDT43,OUT046,51.2324
4635,FDD57,OUT046,96.0094
4636,DRG11,OUT046,108.9596
4637,NCB30,OUT046,199.9084
4638,NCR50,OUT046,151.634
4639,FDX21,OUT046,111.1912
4640,FDJ46,OUT046,174.2054
4641,FDX45,OUT046,156.163
4642,FDN23,OUT046,146.4444
4643,FDV52,OUT046,118.0466
4644,FDQ07,OUT046,221.8456
4645,FDX56,OUT046,209.0638
4646,NCE43,OUT046,170.8448
4647,NCD07,OUT017,115.4518
4648,FDX13,OUT045,250.2092
4649,FDR26,OUT045,178.3028
4650,FDD05,OUT045,120.9098
4651,FDQ20,OUT045,41.6138
4652,NCI29,OUT045,140.9154
4653,NCP55,OUT045,55.6614
4654,FDI46,OUT045,251.9724
4655,FDI33,OUT045,91.0146
4656,DRE49,OUT045,151.9024
4657,FDF02,OUT017,102.499
4658,NCP05,OUT017,151.7024
4659,NCW30,OUT017,257.8962
4660,NCL54,OUT017,174.5054
4661,NCF42,OUT017,176.7712
4662,NCP30,OUT017,39.3822
4663,NCO43,OUT017,100.0016
4664,FDC46,OUT017,184.0266
4665,FDL13,OUT045,234.93
4666,FDE41,OUT045,85.9566
4667,FDR27,OUT045,133.4942
4668,FDL21,OUT045,39.348
4669,FDZ36,OUT017,184.424
4670,FDW12,OUT017,144.3444
4671,FDK25,OUT017,168.3474
4672,FDP08,OUT017,194.1478
4673,FDM15,OUT017,152.4366
4674,DRF60,OUT045,240.3564
4675,FDX58,OUT017,181.295
4676,FDP11,OUT035,218.7166
4677,DRI39,OUT035,57.493
4678,FDF04,OUT035,256.4304
4679,FDY31,OUT035,148.2418
4680,FDR43,OUT035,37.819
4681,NCC30,OUT035,176.6344
4682,FDQ10,OUT035,172.0422
4683,FDL22,OUT035,91.0488
4684,DRG13,OUT035,162.5526
4685,FDM04,OUT035,52.0666
4686,FDA04,OUT035,260.8962
4687,FDE26,OUT010,143.0786
4688,FDA19,OUT010,128.7994
4689,NCJ30,OUT010,170.579
4690,NCF18,OUT010,191.9504
4691,DRA12,OUT010,143.0154
4692,FDN03,OUT010,248.5408
4693,FDV22,OUT010,157.563
4694,NCA17,OUT013,148.4392
4695,FDP38,OUT013,50.9008
4696,FDD50,OUT013,168.4132
4697,FDA50,OUT013,96.041
4698,FDX20,OUT013,228.372
4699,FDA56,OUT013,120.8414
4700,FDB33,OUT013,158.1262
4701,FDL44,OUT013,162.8894
4702,DRH23,OUT013,55.2614
4703,NCK29,OUT013,123.473
4704,NCN43,OUT013,122.173
4705,NCM19,OUT013,114.1202
4706,FDC47,OUT013,229.9694
4707,FDR10,OUT013,161.5552
4708,FDP36,OUT013,52.3008
4709,FDI04,OUT013,197.1426
4710,FDU16,OUT013,85.2908
4711,FDG56,OUT013,61.0536
4712,FDF08,OUT013,88.4856
4713,NCM54,OUT018,127.3678
4714,FDV21,OUT018,126.0704
4715,FDS12,OUT018,127.2362
4716,FDX16,OUT018,148.005
4717,FDM32,OUT018,88.183
4718,NCM06,OUT018,153.9656
4719,NCN18,OUT018,113.3544
4720,NCF07,OUT018,102.0016
4721,NCB43,OUT018,188.6898
4722,FDV15,OUT018,102.3648
4723,FDX34,OUT018,120.6098
4724,DRJ24,OUT018,185.3924
4725,FDT14,OUT018,121.844
4726,FDT19,OUT018,172.808
4727,FDI34,OUT018,231.4668
4728,DRH51,OUT027,89.1856
4729,FDU38,OUT027,192.9504
4730,FDB32,OUT027,94.8778
4731,FDS08,OUT027,178.437
4732,DRG23,OUT027,151.2682
4733,NCK18,OUT027,164.1184
4734,NCT42,OUT027,151.0392
4735,NCV30,OUT027,62.351
4736,FDL48,OUT027,46.8034
4737,FDA02,OUT027,143.5786
4738,FDR32,OUT027,226.7694
4739,FDZ39,OUT027,103.499
4740,FDI21,OUT027,63.9168
4741,FDO46,OUT027,187.3872
4742,FDW21,OUT027,98.8358
4743,FDI16,OUT027,52.564
4744,FDH17,OUT045,96.9726
4745,FDV10,OUT035,42.3112
4746,FDM20,OUT018,246.9144
4747,FDH35,OUT045,164.7526
4748,FDI04,OUT018,197.6426
4749,NCD06,OUT046,45.406
4750,FDB35,OUT013,92.9804
4751,DRE49,OUT017,153.0024
4752,FDU55,OUT045,260.6278
4753,FDL27,OUT049,66.3826
4754,FDB27,OUT046,195.2768
4755,FDH19,OUT046,175.4738
4756,FDZ13,OUT018,51.935
4757,FDH57,OUT046,133.6284
4758,FDL52,OUT013,39.7506
4759,FDC15,OUT010,156.7288
4760,FDU21,OUT035,34.7558
4761,FDL08,OUT013,245.9144
4762,NCQ05,OUT013,151.6708
4763,FDD58,OUT035,99.77
4764,FDV45,OUT046,186.4556
4765,NCX42,OUT013,164.5526
4766,FDP19,OUT046,128.1652
4767,FDL38,OUT019,88.4172
4768,DRF23,OUT010,172.8396
4769,FDH12,OUT049,105.128
4770,FDM39,OUT049,178.6002
4771,NCC43,OUT049,249.5066
4772,NCP54,OUT049,122.873
4773,NCG30,OUT049,124.4046
4774,NCN07,OUT049,129.9284
4775,FDP34,OUT049,157.663
4776,DRD13,OUT049,65.2168
4777,FDR37,OUT049,181.2292
4778,FDS16,OUT049,147.876
4779,FDF21,OUT049,191.653
4780,FDR19,OUT049,147.6102
4781,FDS33,OUT049,90.0514
4782,FDT33,OUT049,168.7158
4783,FDI10,OUT049,173.5422
4784,FDY52,OUT019,59.3536
4785,FDY09,OUT019,173.8054
4786,FDH31,OUT019,98.2042
4787,DRA24,OUT019,163.2868
4788,FDO24,OUT046,158.8604
4789,FDL04,OUT046,106.5622
4790,FDZ44,OUT046,117.1808
4791,FDA56,OUT046,123.1414
4792,DRN47,OUT046,179.166
4793,NCA17,OUT046,148.8392
4794,NCL07,OUT046,41.048
4795,FDM46,OUT046,94.712
4796,FDT24,OUT046,76.2328
4797,FDX35,OUT046,228.2036
4798,FDL02,OUT046,107.4622
4799,FDT52,OUT046,245.8144
4800,FDN16,OUT046,102.199
4801,FDA28,OUT046,127.4362
4802,FDW55,OUT046,248.6092
4803,FDG58,OUT046,156.1972
4804,FDV32,OUT045,64.751
4805,FDP04,OUT045,65.2168
4806,FDG45,OUT045,210.4902
4807,FDS20,OUT045,181.5292
4808,FDN31,OUT045,187.953
4809,FDC44,OUT045,114.1518
4810,DRH36,OUT045,73.9696
4811,DRF37,OUT045,263.591
4812,FDS35,OUT017,64.6826
4813,FDG50,OUT017,92.4146
4814,FDF14,OUT017,151.934
4815,FDN02,OUT017,208.2638
4816,FDX19,OUT017,232.6958
4817,DRN59,OUT017,47.306
4818,NCB54,OUT017,126.2336
4819,NCK53,OUT017,99.3042
4820,NCB19,OUT017,86.4882
4821,NCU18,OUT017,140.5496
4822,NCW06,OUT017,193.1162
4823,NCN14,OUT017,185.2608
4824,FDZ58,OUT017,123.7072
4825,DRJ37,OUT017,150.4024
4826,FDU19,OUT045,170.5422
4827,FDT56,OUT045,56.0246
4828,FDX46,OUT045,58.7562
4829,DRZ11,OUT045,123.3388
4830,FDE35,OUT045,60.2904
4831,FDI48,OUT017,51.4666
4832,FDP01,OUT017,151.7682
4833,FDH40,OUT017,81.7276
4834,FDP52,OUT017,228.601
4835,FDG56,OUT017,63.2536
4836,FDZ51,OUT017,96.9094
4837,NCI54,OUT045,109.6912
4838,FDW04,OUT045,131.531
4839,FDY59,OUT035,91.3462
4840,FDY48,OUT035,104.3332
4841,FDW01,OUT035,153.4682
4842,FDG53,OUT035,138.518
4843,FDB32,OUT035,93.9778
4844,NCP43,OUT035,180.566
4845,NCI31,OUT035,37.819
4846,FDF22,OUT035,212.6218
4847,FDT34,OUT035,106.7964
4848,FDJ46,OUT035,174.4054
4849,DRC49,OUT035,145.8128
4850,FDZ34,OUT035,192.082
4851,FDA22,OUT035,168.6158
4852,FDG47,OUT035,261.9252
4853,FDR37,OUT035,183.1292
4854,FDX46,OUT035,60.4562
4855,FDS12,OUT010,126.8362
4856,FDG50,OUT010,89.7146
4857,FDP25,OUT010,216.7824
4858,FDA15,OUT010,248.9092
4859,FDI56,OUT010,92.2146
4860,DRD25,OUT010,115.086
4861,DRJ24,OUT010,184.3924
4862,FDP59,OUT010,104.5648
4863,FDA07,OUT010,122.6072
4864,FDU33,OUT010,45.1402
4865,FDV34,OUT010,73.0038
4866,DRF15,OUT013,151.934
4867,FDX09,OUT013,177.737
4868,FDH41,OUT013,214.5534
4869,FDN31,OUT013,191.253
4870,DRK47,OUT013,230.2694
4871,NCK54,OUT013,117.615
4872,NCG18,OUT013,101.6332
4873,FDC58,OUT013,43.8428
4874,FDA45,OUT013,175.737
4875,DRF37,OUT013,261.591
4876,FDM36,OUT013,170.4422
4877,FDB37,OUT013,240.7538
4878,FDY38,OUT013,231.23
4879,FDA02,OUT013,143.0786
4880,FDK08,OUT013,100.1016
4881,FDJ22,OUT013,189.7504
4882,FDF02,OUT018,101.299
4883,FDF41,OUT018,245.846
4884,FDG04,OUT018,185.0898
4885,FDC56,OUT018,121.744
4886,DRK47,OUT018,230.2694
4887,NCV53,OUT018,238.188
4888,NCN30,OUT018,98.141
4889,NCO42,OUT018,146.7102
4890,FDA34,OUT018,173.908
4891,FDG47,OUT018,261.3252
4892,FDI60,OUT018,62.951
4893,FDF24,OUT018,83.1934
4894,FDG20,OUT018,178.4028
4895,FDG09,OUT018,187.1556
4896,FDE10,OUT018,130.5626
4897,FDV23,OUT027,125.7046
4898,FDX13,OUT027,249.1092
4899,FDD51,OUT027,45.2744
4900,FDY50,OUT027,88.7172
4901,FDE32,OUT027,39.6506
4902,FDG44,OUT027,55.7298
4903,FDL44,OUT027,162.7894
4904,NCO41,OUT027,96.9384
4905,NCU29,OUT027,144.476
4906,NCD55,OUT027,42.4454
4907,NCG54,OUT027,172.3106
4908,FDK33,OUT027,213.456
4909,DRG01,OUT027,74.767
4910,DRH01,OUT027,172.8738
4911,FDW60,OUT027,177.037
4912,FDZ50,OUT027,184.2608
4913,FDA52,OUT027,177.037
4914,FDG10,OUT027,57.2588
4915,FDN15,OUT049,141.618
4916,FDP33,OUT018,256.6672
4917,NCW29,OUT049,130.431
4918,FDX25,OUT018,181.2292
4919,FDQ56,OUT049,84.8908
4920,FDM24,OUT045,151.3366
4921,FDB44,OUT013,209.2586
4922,FDZ23,OUT010,185.424
4923,DRJ39,OUT035,219.3482
4924,FDT38,OUT049,83.3566
4925,DRD27,OUT049,97.4042
4926,FDX44,OUT049,89.4172
4927,FDX19,OUT049,233.5958
4928,NCO42,OUT049,144.1102
4929,FDF59,OUT049,125.702
4930,FDE04,OUT049,179.866
4931,DRZ11,OUT049,122.0388
4932,DRL59,OUT019,54.2298
4933,FDO57,OUT019,159.4578
4934,FDU45,OUT019,112.3518
4935,FDJ48,OUT046,247.8118
4936,NCK29,OUT046,121.973
4937,FDV39,OUT046,199.3426
4938,FDV55,OUT046,145.1444
4939,FDA35,OUT046,120.8072
4940,FDZ57,OUT046,127.2994
4941,FDO49,OUT046,49.7008
4942,DRL47,OUT045,124.2362
4943,NCM26,OUT017,154.134
4944,FDS13,OUT045,264.1884
4945,FDF52,OUT045,184.2292
4946,FDC20,OUT045,57.2272
4947,DRI11,OUT045,117.0834
4948,DRO35,OUT045,116.1492
4949,NCA42,OUT045,159.6604
4950,FDL27,OUT045,65.6826
4951,FDT03,OUT045,184.6608
4952,FDY21,OUT045,196.511
4953,FDB15,OUT017,262.2568
4954,DRH01,OUT017,171.7738
4955,FDN23,OUT045,145.4444
4956,FDN38,OUT045,251.1408
4957,FDA01,OUT045,57.5904
4958,FDB14,OUT045,93.212
4959,FDS33,OUT045,88.9514
4960,FDU57,OUT045,148.7708
4961,FDJ38,OUT017,191.653
4962,FDH14,OUT017,138.6838
4963,FDV16,OUT017,34.5558
4964,NCB19,OUT035,86.7882
4965,FDD11,OUT035,254.704
4966,NCR29,OUT035,57.393
4967,NCM54,OUT035,129.1678
4968,DRB24,OUT035,156.4656
4969,DRE49,OUT035,153.0024
4970,FDC16,OUT035,86.054
4971,FDW47,OUT010,121.8414
4972,DRO47,OUT010,112.486
4973,NCK53,OUT010,100.4042
4974,FDY21,OUT010,197.211
4975,FDS56,OUT010,262.1252
4976,FDX23,OUT013,94.4436
4977,FDF12,OUT013,147.6076
4978,FDS13,OUT013,266.1884
4979,FDS20,OUT013,183.8292
4980,FDU08,OUT013,101.2042
4981,NCS17,OUT013,93.4436
4982,FDW45,OUT013,148.6418
4983,DRH36,OUT013,73.4696
4984,FDP40,OUT013,110.1544
4985,FDV20,OUT013,129.1678
4986,FDB57,OUT013,222.0772
4987,FDX31,OUT013,234.9958
4988,FDO40,OUT018,148.8392
4989,FDZ52,OUT018,111.8886
4990,FDX20,OUT018,226.972
4991,FDF29,OUT018,128.831
4992,FDQ07,OUT018,221.5456
4993,FDX45,OUT018,156.963
4994,FDP60,OUT027,100.3016
4995,NCI43,OUT027,48.6376
4996,FDG31,OUT027,64.4826
4997,FDW38,OUT027,54.8298
4998,FDP36,OUT018,51.4008
4999,NCD06,OUT017,45.906
5000,DRE60,OUT019,225.372
5001,NCO26,OUT035,117.5492
5002,FDF20,OUT045,198.4768
5003,FDT59,OUT035,231.1668
5004,NCR41,OUT045,97.0094
5005,FDF53,OUT035,182.2318
5006,DRF15,OUT018,155.034
5007,NCL53,OUT046,175.3028
5008,DRE12,OUT027,112.886
5009,FDS51,OUT049,61.4194
5010,FDX59,OUT027,33.0558
5011,FDC26,OUT049,112.2886
5012,FDI44,OUT049,76.0328
5013,NCQ53,OUT049,237.759
5014,FDN25,OUT049,56.7588
5015,FDZ08,OUT049,83.6592
5016,FDG33,OUT049,169.7764
5017,FDU46,OUT049,88.254
5018,FDC59,OUT049,63.6168
5019,FDZ07,OUT049,62.3194
5020,FDU38,OUT019,190.6504
5021,NCN41,OUT019,121.373
5022,NCX05,OUT019,116.2492
5023,DRJ24,OUT019,185.2924
5024,FDU33,OUT019,46.1402
5025,FDT48,OUT046,199.1084
5026,FDG24,OUT046,84.525
5027,FDY50,OUT046,90.3172
5028,FDP26,OUT046,105.6306
5029,FDA14,OUT046,148.076
5030,NCV29,OUT046,177.8686
5031,FDW34,OUT046,244.417
5032,DRD25,OUT046,114.286
5033,FDL48,OUT046,48.8034
5034,FDJ38,OUT046,188.753
5035,FDF39,OUT046,262.591
5036,FDA27,OUT046,256.8672
5037,FDE41,OUT046,83.3566
5038,FDS04,OUT046,138.6838
5039,FDP44,OUT046,101.3332
5040,FDR23,OUT045,176.237
5041,FDD51,OUT045,44.7744
5042,DRN11,OUT045,143.5444
5043,NCO29,OUT045,165.6526
5044,NCZ41,OUT045,125.2704
5045,NCW54,OUT045,56.9588
5046,DRE15,OUT017,75.7012
5047,DRD27,OUT017,99.0042
5048,FDM40,OUT017,143.1154
5049,FDL20,OUT017,109.4886
5050,FDB32,OUT017,94.7778
5051,NCP53,OUT017,237.2906
5052,NCX17,OUT017,231.23
5053,NCZ18,OUT017,253.4698
5054,NCD55,OUT017,41.1454
5055,FDD34,OUT017,163.521
5056,FDS57,OUT017,141.547
5057,FDI33,OUT017,90.3146
5058,FDY45,OUT017,253.7356
5059,FDR21,OUT017,175.137
5060,FDH10,OUT017,193.8478
5061,FDQ47,OUT045,33.6874
5062,FDQ55,OUT045,115.5834
5063,FDP08,OUT045,195.5478
5064,FDD10,OUT045,178.2344
5065,FDO52,OUT017,171.0106
5066,FDZ28,OUT017,125.8678
5067,NCE06,OUT035,159.7894
5068,NCN26,OUT035,115.1808
5069,DRG36,OUT035,172.3106
5070,FDX23,OUT035,96.4436
5071,FDZ56,OUT035,166.4474
5072,FDL20,OUT035,111.9886
5073,NCU54,OUT035,210.727
5074,NCO18,OUT035,177.4686
5075,NCI42,OUT035,207.1954
5076,FDD34,OUT035,161.321
5077,FDL48,OUT035,48.7034
5078,FDR44,OUT035,128.4968
5079,NCE06,OUT010,162.4894
5080,FDD36,OUT010,119.9124
5081,NCY18,OUT010,174.9054
5082,FDG31,OUT010,65.4826
5083,FDT46,OUT010,49.0008
5084,DRC25,OUT010,85.5882
5085,DRI25,OUT010,55.6614
5086,FDI44,OUT013,78.4328
5087,FDA36,OUT013,186.5924
5088,FDS47,OUT013,89.1856
5089,FDJ41,OUT013,260.0594
5090,FDN15,OUT013,139.918
5091,NCL31,OUT013,141.447
5092,NCN07,OUT013,130.9284
5093,FDL22,OUT013,90.7488
5094,FDX27,OUT013,92.9436
5095,FDE28,OUT013,231.3668
5096,FDB56,OUT013,186.8556
5097,FDM27,OUT013,157.9946
5098,FDQ21,OUT013,119.3756
5099,FDU21,OUT013,32.3558
5100,FDP23,OUT018,218.3166
5101,FDJ16,OUT018,58.9246
5102,NCF31,OUT018,150.6024
5103,NCB55,OUT018,57.5562
5104,FDB10,OUT018,234.859
5105,FDY10,OUT018,113.0176
5106,FDZ25,OUT018,169.379
5107,FDH53,OUT018,82.8592
5108,FDO45,OUT018,86.3856
5109,FDC34,OUT018,157.6972
5110,FDC59,OUT018,64.4168
5111,DRI03,OUT027,175.3028
5112,FDZ40,OUT027,55.7298
5113,NCZ17,OUT027,39.8506
5114,NCZ53,OUT027,190.4214
5115,FDI50,OUT027,228.0352
5116,FDZ26,OUT027,237.5222
5117,FDT27,OUT027,232.9616
5118,FDW15,OUT027,147.3734
5119,NCI17,OUT013,96.341
5120,FDA44,OUT017,55.393
5121,NCF42,OUT035,176.0712
5122,FDX35,OUT013,226.3036
5123,NCC43,OUT017,250.9066
5124,FDU25,OUT049,59.2246
5125,NCR18,OUT049,42.5112
5126,NCF30,OUT049,125.2362
5127,DRF60,OUT049,239.9564
5128,FDJ38,OUT049,191.453
5129,FDB29,OUT049,113.9176
5130,FDN34,OUT049,168.2132
5131,FDR22,OUT049,112.9544
5132,FDV32,OUT019,64.151
5133,FDA02,OUT019,143.1786
5134,FDS33,OUT019,86.8514
5135,FDN57,OUT046,142.0154
5136,FDU15,OUT046,35.1532
5137,FDQ13,OUT045,82.3908
5138,NCQ05,OUT045,150.8708
5139,DRI49,OUT045,82.9276
5140,FDF52,OUT017,182.9292
5141,FDS43,OUT017,185.924
5142,NCP14,OUT017,106.3306
5143,FDG47,OUT017,262.8252
5144,FDC16,OUT045,84.954
5145,FDM57,OUT045,83.4908
5146,FDA01,OUT017,60.2904
5147,FDG22,OUT017,37.219
5148,FDP60,OUT035,99.8016
5149,FDX26,OUT035,180.6292
5150,FDT28,OUT035,149.4708
5151,DRM23,OUT035,170.6422
5152,FDK33,OUT035,211.556
5153,FDP44,OUT035,100.6332
5154,FDU38,OUT010,191.4504
5155,FDU14,OUT010,249.575
5156,NCB18,OUT010,90.1514
5157,FDL33,OUT010,197.5452
5158,FDQ31,OUT010,89.8856
5159,NCT17,OUT013,186.6214
5160,DRE27,OUT013,97.2726
5161,NCZ29,OUT013,125.7362
5162,FDB36,OUT013,131.2626
5163,FDU02,OUT013,230.6352
5164,NCW17,OUT018,128.6994
5165,NCQ54,OUT018,167.6474
5166,FDX32,OUT018,142.5786
5167,FDW48,OUT027,81.3618
5168,FDO23,OUT027,94.3436
5169,FDY55,OUT027,255.7988
5170,FDZ23,OUT027,187.124
5171,FDB04,OUT027,88.9856
5172,FDJ55,OUT027,223.8404
5173,FDI10,OUT027,171.4422
5174,FDQ28,OUT013,154.5656
5175,DRH03,OUT019,91.812
5176,DRK37,OUT046,188.853
5177,FDS58,OUT013,158.6578
5178,FDS28,OUT049,56.9588
5179,FDD50,OUT049,171.0132
5180,FDT31,OUT049,188.1872
5181,NCK29,OUT049,124.773
5182,NCA41,OUT049,191.6162
5183,NCQ30,OUT049,123.0414
5184,NCU42,OUT049,170.0474
5185,NCN43,OUT049,124.473
5186,FDY49,OUT049,166.6184
5187,FDJ44,OUT049,176.3396
5188,FDZ21,OUT049,94.641
5189,NCV54,OUT019,119.3124
5190,FDZ33,OUT019,146.4076
5191,FDY59,OUT046,93.8462
5192,FDM24,OUT046,152.8366
5193,FDH44,OUT046,145.7418
5194,FDX50,OUT045,110.7228
5195,FDW47,OUT045,123.8414
5196,NCA29,OUT017,171.1106
5197,FDL43,OUT017,76.067
5198,FDE17,OUT017,150.9366
5199,FDF45,OUT017,60.0904
5200,FDG14,OUT045,150.9024
5201,FDT40,OUT035,125.2678
5202,DRM47,OUT035,192.9846
5203,NCH29,OUT035,96.7726
5204,NCZ42,OUT035,235.8248
5205,FDC59,OUT035,65.5168
5206,FDC26,OUT010,110.9886
5207,FDD38,OUT010,100.2674
5208,NCI43,OUT013,46.9376
5209,NCP53,OUT018,236.6906
5210,NCQ41,OUT018,193.7794
5211,NCO54,OUT018,57.1614
5212,FDQ46,OUT018,111.7544
5213,FDK46,OUT018,258.062
5214,DRL60,OUT018,151.0682
5215,FDL25,OUT018,90.5804
5216,FDC29,OUT018,114.0176
5217,FDA50,OUT027,98.141
5218,FDL10,OUT027,99.5042
5219,FDZ25,OUT027,169.379
5220,FDS32,OUT027,141.9838
5221,FDR15,OUT027,153.8314
5222,FDW22,OUT027,222.0114
5223,FDS02,OUT019,196.8794
5224,FDC29,OUT046,114.0176
5225,FDJ38,OUT035,190.153
5226,FDK44,OUT017,173.0738
5227,DRF27,OUT019,152.134
5228,FDZ32,OUT018,103.1964
5229,DRE60,OUT045,224.972
5230,FDB17,OUT045,181.2976
5231,FDX14,OUT019,74.0354
5232,FDU52,OUT045,157.263
5233,FDZ22,OUT027,84.925
5234,NCQ50,OUT017,211.7218
5235,FDG38,OUT013,83.3224
5236,FDK15,OUT049,98.3042
5237,NCL19,OUT013,143.947
5238,FDO10,OUT045,55.8588
5239,DRK35,OUT035,36.1506
5240,FDN21,OUT027,163.1236
5241,FDB34,OUT018,85.2198
5242,FDA45,OUT027,177.637
5243,FDT49,OUT017,105.728
5244,FDC26,OUT018,110.6886
5245,FDI26,OUT049,177.3344
5246,FDI15,OUT049,263.7884
5247,FDA14,OUT049,145.076
5248,FDG53,OUT049,138.118
5249,FDS40,OUT049,38.419
5250,FDP32,OUT049,126.7678
5251,FDS55,OUT049,147.3734
5252,NCC42,OUT049,140.8838
5253,NCX41,OUT049,210.8244
5254,FDP39,OUT049,51.8324
5255,FDR33,OUT049,108.057
5256,FDI60,OUT049,62.351
5257,FDH60,OUT049,194.411
5258,FDY01,OUT049,113.8834
5259,FDS02,OUT049,196.1794
5260,FDS15,OUT049,106.7596
5261,FDT15,OUT049,183.695
5262,FDY34,OUT049,164.3842
5263,FDU45,OUT049,112.1518
5264,FDS34,OUT049,113.9518
5265,FDS12,OUT019,125.4362
5266,FDN13,OUT019,98.5358
5267,FDQ13,OUT019,82.9908
5268,FDW13,OUT019,50.5324
5269,FDC04,OUT019,241.3854
5270,FDE45,OUT019,180.4002
5271,FDB41,OUT019,45.2718
5272,FDZ16,OUT019,193.1478
5273,DRH39,OUT019,75.967
5274,DRG15,OUT046,62.4536
5275,DRK39,OUT046,82.925
5276,DRH15,OUT046,41.9428
5277,FDC56,OUT046,118.244
5278,FDD09,OUT046,180.5976
5279,DRF23,OUT046,173.8396
5280,DRJ59,OUT046,40.6164
5281,NCY06,OUT046,132.0968
5282,FDY11,OUT046,65.8142
5283,FDZ49,OUT046,218.4798
5284,FDA51,OUT046,112.1518
5285,FDT14,OUT046,121.144
5286,FDV16,OUT046,35.2558
5287,FDR19,OUT046,147.6102
5288,FDQ27,OUT046,102.599
5289,FDK58,OUT046,101.5016
5290,FDG22,OUT046,35.019
5291,NCU54,OUT045,209.627
5292,NCQ17,OUT017,154.463
5293,FDF17,OUT045,197.811
5294,FDT43,OUT045,53.2324
5295,NCN05,OUT045,183.795
5296,NCS30,OUT045,129.1652
5297,NCH30,OUT045,114.586
5298,FDF33,OUT045,105.9596
5299,FDQ09,OUT045,115.1834
5300,FDW34,OUT045,244.917
5301,FDY45,OUT045,252.6356
5302,FDI26,OUT017,176.4344
5303,FDX40,OUT017,40.0164
5304,FDR08,OUT017,111.1886
5305,NCW53,OUT017,193.4162
5306,NCX30,OUT017,246.3776
5307,FDU34,OUT017,123.8046
5308,DRI37,OUT017,58.3904
5309,FDZ23,OUT045,187.624
5310,FDV26,OUT045,196.7794
5311,FDR52,OUT045,191.3846
5312,FDT07,OUT045,255.333
5313,FDF44,OUT045,129.4968
5314,FDR19,OUT045,145.4102
5315,FDF57,OUT045,168.6448
5316,FDI21,OUT045,62.9168
5317,FDS58,OUT045,161.0578
5318,FDX49,OUT017,234.33
5319,FDM02,OUT017,88.6198
5320,FDK03,OUT017,255.5356
5321,FDG41,OUT017,112.0228
5322,FDW43,OUT017,226.6036
5323,FDC10,OUT017,120.8098
5324,DRB48,OUT017,37.4822
5325,DRF01,OUT035,146.9102
5326,FDS48,OUT035,152.3708
5327,FDS23,OUT035,126.4994
5328,FDV35,OUT035,156.1314
5329,DRF27,OUT035,152.334
5330,FDV14,OUT035,89.4856
5331,FDQ20,OUT035,39.3138
5332,FDT43,OUT035,49.9324
5333,DRN35,OUT035,34.9532
5334,NCF07,OUT035,99.6016
5335,FDL45,OUT035,123.7704
5336,FDL34,OUT035,141.1496
5337,FDR09,OUT035,259.6962
5338,DRN36,OUT035,95.3752
5339,FDM50,OUT035,61.922
5340,FDA26,OUT035,218.4482
5341,FDS04,OUT035,139.0838
5342,FDS16,OUT035,147.376
5343,FDB29,OUT035,115.1176
5344,FDZ43,OUT035,240.4512
5345,FDE56,OUT035,63.4194
5346,FDU20,OUT035,120.3098
5347,FDD23,OUT035,187.7898
5348,FDX24,OUT035,93.0462
5349,FDH44,OUT035,147.6418
5350,NCL53,OUT010,177.4028
5351,FDU35,OUT010,98.17
5352,DRI01,OUT010,172.1422
5353,FDE05,OUT010,146.2102
5354,FDJ48,OUT013,245.4118
